       t        x        y
    2861 0.393279 -0.920497
    2862 -0.561818 -0.832211
    2863 -1.043703 -0.077762
    2864 -0.702124 0.725909
    2865 0.222523 0.975032
    2866 0.955872 0.392165
    2867 0.923139 -0.454576
    2868 0.146574 -0.989219
    2869 -0.756261 -0.674398
    2870 -1.035114 0.144414
    2871 -0.495958 0.871221
    2872 0.463218 0.888391
    2873 1.029146 0.176356
    2874 0.780876 -0.648533
    2875 -0.109674 -0.993974
    2876 -0.905675 -0.484055
    2877 -0.969897 0.361620
    2878 -0.258642 0.966166
    2879 0.674672 0.749549
    2880 1.045998 -0.045580
    2881 0.592410 -0.811908
    2882 -0.358771 -0.934162
    2883 -1.003362 -0.273752
    2884 -0.850410 0.565110
    2885 -0.004607 0.999989
    2886 0.845171 0.572020
    2887 1.005849 -0.265975
    2888 0.367364 -0.930889
    2889 -0.584904 -0.817025
    2890 -1.045541 -0.053554
    2891 -0.681552 0.743769
    2892 0.249728 0.968483
    2893 0.966530 0.369212
    2894 0.910102 -0.476792
    2895 0.118828 -0.992923
    2896 -0.774870 -0.654999
    2897 -1.030735 0.168456
    2898 -0.471386 0.884240
    2899 0.487910 0.875574
    2900 1.033747 0.152334
    2901 0.762447 -0.668054
    2902 -0.137453 -0.990523
    2903 -0.918916 -0.461914
    2904 -0.959451 0.384628
    2905 -0.231498 0.972958
    2906 0.695408 0.731837
    2907 1.044383 -0.069797
    2908 0.569464 -0.827272
    2909 -0.384781 -0.923992
    2910 -1.010695 -0.250089
    2911 -0.834297 0.586001
    2912 0.023385 0.999727
    2913 0.860890 0.550932
    2914 0.998073 -0.289562
    2915 0.341167 -0.940601
    2916 -0.607558 -0.801305
    2917 -1.046701 -0.029324
    2918 -0.660486 0.761176
    2919 0.276740 0.961198
    2920 0.976542 0.346095
    2921 0.896446 -0.498778
    2922 0.090989 -0.995855
    2923 -0.792930 -0.635233
    2924 -1.025683 0.192430
    2925 -0.446457 0.896641
    2926 0.512235 0.862150
    2927 1.037675 0.128252
    2928 0.743476 -0.687198
    2929 -0.165125 -0.986304
    2930 -0.931535 -0.439552
    2931 -0.948364 0.407464
    2932 -0.204175 0.979008
    2933 0.715642 0.713684
    2934 1.042090 -0.093986
    2935 0.546097 -0.842090
    2936 -0.410497 -0.913151
    2937 -1.017363 -0.226322
    2938 -0.817604 0.606583
    2939 0.051359 0.998681
    2940 0.876014 0.529562
    2941 0.989638 -0.313026
    2942 0.314707 -0.949618
    2943 -0.629763 -0.785069
    2944 -1.047183 -0.005083
    2945 -0.638939 0.778112
    2946 0.303538 0.953189
    2947 0.985906 0.322826
    2948 0.882178 -0.520520
    2949 0.063079 -0.998009
    2950 -0.810433 -0.615118
    2951 -1.019962 0.216327
    2952 -0.421190 0.908409
    2953 0.536175 0.848138
    2954 1.040927 0.104119
    2955 0.723975 -0.705944
    2956 -0.192668 -0.981323
    2957 -0.943524 -0.416985
    2958 -0.936640 0.430113
    2959 -0.176692 0.984307
    2960 0.735362 0.695109
    2961 1.039121 -0.118137
    2962 0.522322 -0.856345
    2963 -0.435901 -0.901654
    2964 -1.023365 -0.202462
    2965 -0.800339 0.626839
    2966 0.079292 0.996853
    2967 0.890537 0.507927
    2968 0.980548 -0.336355
    2969 0.288005 -0.957927
    2970 -0.651508 -0.768336
    2971 -1.046986 0.019160
    2972 -0.616925 0.794558
    2973 0.330101 0.944468
    2974 0.994616 0.299417
    2975 0.867305 -0.542003
    2976 0.035119 -0.999383
    2977 -0.827367 -0.594670
    2978 -1.013572 0.240134
    2979 -0.395602 0.919527
    2980 0.559715 0.833554
    2981 1.043504 0.079944
    2982 0.703955 -0.724277
    2983 -0.220061 -0.975586
    2984 -0.954879 -0.394226
    2985 -0.924284 0.452562
    2986 -0.149072 0.988847
    2987 0.754556 0.676129
    2988 1.035476 -0.142242
    2989 0.498157 -0.870017
    2990 -0.460974 -0.889516
    2991 -1.028698 -0.178519
    2992 -0.782511 0.646754
    2993 0.107164 0.994247
    2994 0.904450 0.486041
    2995 0.970807 -0.359537
    2996 0.261081 -0.965517
    2997 -0.672777 -0.751125
    2998 -1.046110 0.043395
    2999 -0.594458 0.810497
    3000 0.356411 0.935046
    3001 1.002668 0.275881
    3002 0.851835 -0.563212
    3003 0.007132 -0.999975
    3004 -0.843724 -0.573907
    3005 -1.006518 0.263842
    3006 -0.369713 0.929980
    3007 0.582840 0.818417
    3008 1.045403 0.055738
    3009 0.683428 -0.742176
    3010 -0.247282 -0.969104
    3011 -0.965595 -0.371289
    3012 -0.911303 0.474798
    3013 -0.121335 0.992621
    3014 0.773214 0.656764
    3015 1.031157 -0.166290
    3016 0.473617 -0.883091
    3017 -0.485698 -0.876755
    3018 -1.033360 -0.154504
    3019 -0.764131 0.666309
    3020 0.134952 0.990866
    3021 0.917747 0.463920
    3022 0.960420 -0.382560
    3023 0.233954 -0.972376
    3024 -0.693558 -0.733453
    3025 -1.044556 0.067613
    3026 -0.571551 0.825909
    3027 0.382447 0.924937
    3028 1.010061 0.252228
    3029 0.835775 -0.584129
    3030 -0.020861 -0.999782
    3031 -0.859496 -0.552845
    3032 -0.998801 0.287439
    3033 -0.343540 0.939753
    3034 0.605533 0.802744
    3035 1.046624 0.031510
    3036 0.662406 -0.759625
    3037 -0.274312 -0.961885
    3038 -0.975666 -0.348186
    3039 -0.897703 0.496805
    3040 -0.093503 0.995622
    3041 0.791324 0.637031
    3042 1.026166 -0.190271
    3043 0.448719 -0.895548
    3044 -0.510056 -0.863385
    3045 -1.037348 -0.130427
    3046 -0.745209 0.685487
    3047 0.162634 0.986716
    3048 0.930422 0.441578
    3049 0.949390 -0.405412
    3050 0.206646 -0.978493
    3051 -0.713838 -0.715338
    3052 -1.042325 0.091805
    3053 -0.548221 0.840777
    3054 0.408190 0.914156
    3055 1.016789 0.228469
    3056 0.819133 -0.604739
    3057 -0.048837 -0.998807
    3058 -0.874675 -0.531500
    3059 -0.990426 0.310915
    3060 -0.317104 0.948833
    3061 0.627779 0.786554
    3062 1.047167 0.007270
    3063 0.640902 -0.776604
    3064 -0.301130 -0.953941
    3065 -0.985088 -0.324931
    3066 -0.883490 0.518570
    3067 -0.065599 0.997847
    3068 0.808877 0.616946
    3069 1.020505 -0.214175
    3070 0.423482 -0.907374
    3071 -0.534032 -0.849425
    3072 -1.040662 -0.106297
    3073 -0.725755 0.704270
    3074 0.190189 0.981803
    3075 0.942469 0.419029
    3076 0.937723 -0.428078
    3077 0.179177 -0.983861
    3078 -0.733605 -0.696801
    3079 -1.039416 0.115961
    3080 -0.524483 0.855083
    3081 0.433623 0.902717
    3082 1.022851 0.204617
    3083 0.801919 -0.625026
    3084 -0.076775 -0.997050
    3085 -0.889252 -0.509888
    3086 -0.981395 0.334256
    3087 -0.290423 0.957207
    3088 0.649566 0.769865
    3089 1.047031 -0.016973
    3090 0.618929 -0.793095
    3091 -0.327716 -0.945283
    3092 -0.993857 -0.301534
    3093 -0.868671 0.540077
    3094 -0.037643 0.999291
    3095 0.825863 0.596528
    3096 1.014176 -0.237991
    3097 0.397923 -0.918551
    3098 -0.557609 -0.834892
    3099 -1.043299 -0.082126
    3100 -0.705782 0.722641
    3101 0.217597 0.976134
    3102 0.953881 0.396287
    3103 0.925424 -0.450546
    3104 0.151568 -0.988469
    3105 -0.752847 -0.677857
    3106 -1.035833 0.140070
    3107 -0.500352 0.868808
    3108 0.458726 0.890637
    3109 1.028245 0.180681
    3110 0.784142 -0.644972
    3111 -0.104653 -0.994514
    3112 -0.903220 -0.488025
    3113 -0.971712 0.357452
    3114 -0.263518 0.964862
    3115 0.670879 0.752696
    3116 1.046217 -0.041210
    3117 0.596502 -0.809080
    3118 -0.354049 -0.935924
    3119 -1.001969 -0.278008
    3120 -0.853254 0.561310
    3121 -0.009657 0.999953
    3122 0.842273 0.575792
    3123 1.007181 -0.261708
    3124 0.372060 -0.929065
    3125 -0.580772 -0.819804
    3126 -1.045259 -0.057923
    3127 -0.685300 0.740580
    3128 0.244835 0.969719
    3129 0.964655 0.373365
    3130 0.912499 -0.472801
    3131 0.123841 -0.992312
    3132 -0.771554 -0.658526
    3133 -1.031575 0.164124
    3134 -0.475845 0.881937
    3135 0.483483 0.877931
    3136 1.032967 0.156672
    3137 0.765811 -0.664560
    3138 -0.132449 -0.991203
    3139 -0.916574 -0.465924
    3140 -0.961383 0.380491
    3141 -0.236409 0.971787
    3142 0.691704 0.735065
    3143 1.044724 -0.065430
    3144 0.573635 -0.824541
    3145 -0.380110 -0.925877
    3146 -1.009421 -0.254365
    3147 -0.837247 0.582255
    3148 0.018336 0.999832
    3149 0.858098 0.554757
    3150 0.999524 -0.285316
    3151 0.345912 -0.938900
    3152 -0.603504 -0.804179
    3153 -1.046542 -0.033696
    3154 -0.664322 0.758070
    3155 0.271883 0.962566
    3156 0.974784 0.350276
    3157 0.898955 -0.494830
    3158 0.096017 -0.995383
    3159 -0.789714 -0.638825
    3160 -1.026644 0.188111
    3161 -0.450979 0.894450
    3162 0.507875 0.864615
    3163 1.037016 0.132600
    3164 0.746938 -0.683773
    3165 -0.160142 -0.987122
    3166 -0.929305 -0.443601
    3167 -0.950411 0.403358
    3168 -0.209116 0.977972
    3169 0.712030 0.716990
    3170 1.042554 -0.089625
    3171 0.550342 -0.839459
    3172 -0.405881 -0.915156
    3173 -1.016210 -0.230616
    3174 -0.820658 0.602893
    3175 0.046315 0.998927
    3176 0.873330 0.533437
    3177 0.991208 -0.308803
    3178 0.319498 -0.948043
    3179 -0.625792 -0.788035
    3180 -1.047146 -0.009456
    3181 -0.642861 0.775092
    3182 0.298721 0.954687
    3183 0.984265 0.327034
    3184 0.884797 -0.516617
    3185 0.068118 -0.997678
    3186 -0.807317 -0.618771
    3187 -1.021043 0.212022
    3188 -0.425772 0.906334
    3189 0.531886 0.850708
    3190 1.040390 0.108476
    3191 0.727531 -0.702593
    3192 -0.187710 -0.982277
    3193 -0.941408 -0.421070
    3194 -0.938801 0.426042
    3195 -0.181660 0.983407
    3196 0.731843 0.698490
    3197 1.039706 -0.113784
    3198 0.526640 -0.853816
    3199 -0.431343 -0.903776
    3200 -1.022332 -0.206772
    3201 -0.803495 0.623210
    3202 0.074257 0.997240
    3203 0.887962 0.511848
    3204 0.982236 -0.332157
    3205 0.292839 -0.956481
    3206 -0.647620 -0.771391
    3207 -1.047071 0.014787
    3208 -0.620930 0.791628
    3209 0.325328 0.946093
    3210 0.993093 0.303650
    3211 0.870033 -0.538148
    3212 0.040165 -0.999193
    3213 -0.824355 -0.598383
    3214 -1.014774 0.235847
    3215 -0.400241 0.917570
    3216 0.555500 0.836226
    3217 1.043089 0.084308
    3218 0.707604 -0.721001
    3219 -0.215131 -0.976676
    3220 -0.952878 -0.398345
    3221 -0.926559 0.448528
    3222 -0.154063 0.988085
    3223 0.751133 0.679582
    3224 1.036183 -0.137898
    3225 0.502544 -0.867595
    3226 -0.456476 -0.891753
    3227 -1.027786 -0.182843
    3228 -0.785768 0.643188
    3229 0.102142 0.994774
    3230 0.901986 0.490007
    3231 0.972612 -0.355367
    3232 0.265953 -0.964202
    3233 -0.668976 -0.754264
    3234 -1.046318 0.039024
    3235 -0.598543 0.807660
    3236 0.351685 0.936796
    3237 1.001264 0.280135
    3238 0.854669 -0.559407
    3239 0.012182 -0.999926
    3240 -0.840817 -0.577675
    3241 -1.007839 0.259573
    3242 -0.374404 0.928144
    3243 0.578700 0.821187
    3244 1.045110 0.060107
    3245 0.687168 -0.738980
    3246 -0.242386 -0.970328
    3247 -0.963709 -0.375439
    3248 -0.913691 0.470803
    3249 -0.126346 0.991997
    3250 0.769889 0.660285
    3251 1.031986 -0.161957
    3252 0.478070 -0.880777
    3253 -0.481265 -0.879102
    3254 -1.032569 -0.158840
    3255 -0.767487 0.662809
    3256 0.129946 0.991533
    3257 0.915395 0.467927
    3258 0.962341 -0.378420
    3259 0.238861 -0.971193
    3260 -0.689846 -0.736674
    3261 -1.044887 0.063247
    3262 -0.575715 0.823169
    3263 0.377771 0.926811
    3264 1.008776 0.256502
    3265 0.838715 -0.580378
    3266 -0.015812 -0.999875
    3267 -0.856695 -0.556666
    3268 -1.000242 0.283191
    3269 -0.348281 0.938041
    3270 0.601472 0.805610
    3271 1.046454 0.035882
    3272 0.666234 -0.756512
    3273 -0.269452 -0.963241
    3274 -0.973897 -0.352365
    3275 -0.900202 0.492853
    3276 -0.098530 0.995138
    3277 0.788098 0.640617
    3278 1.027116 -0.185951
    3279 0.453236 -0.893347
    3280 -0.505690 -0.865841
    3281 -1.036678 -0.134774
    3282 -0.748662 0.682056
    3283 0.157649 0.987521
    3284 0.928182 0.445623
    3285 0.951427 -0.401303
    3286 0.211584 -0.977445
    3287 -0.710217 -0.718638
    3288 -1.042777 0.087444
    3289 -0.552460 0.838136
    3290 0.403569 0.916150
    3291 1.015625 0.232762
    3292 0.822177 -0.601045
    3293 -0.043793 -0.999041
    3294 -0.871981 -0.535371
    3295 -0.991985 0.306690
    3296 -0.321891 0.947247
    3297 0.623800 0.789512
    3298 1.047119 0.011643
    3299 0.644816 -0.773577
    3300 -0.296309 -0.955427
    3301 -0.983436 -0.329136
    3302 -0.886099 0.514663
    3303 -0.070637 0.997503
    3304 0.805753 0.620594
    3305 1.021576 -0.209869
    3306 0.428059 -0.905288
    3307 -0.529736 -0.851986
    3308 -1.040114 -0.110653
    3309 -0.729303 0.700912
    3310 0.185229 0.982745
    3311 0.940343 0.423111
    3312 0.939874 -0.424004
    3313 0.184143 -0.982948
    3314 -0.730078 -0.700175
    3315 -1.039991 0.111607
    3316 -0.528794 0.852544
    3317 0.429059 0.904829
    3318 1.021807 0.208926
    3319 0.805066 -0.621391
    3320 -0.071739 -0.997425
    3321 -0.886667 -0.513806
    3322 -0.983072 0.330056
    3323 -0.295253 0.955750
    3324 0.645671 0.772912
    3325 1.047106 -0.012600
    3326 0.622927 -0.790157
    3327 -0.322938 -0.946897
    3328 -0.992324 -0.305764
    3329 -0.871389 0.536217
    3330 -0.042688 0.999089
    3331 0.822842 0.600235
    3332 1.015367 -0.233702
    3333 0.402556 -0.916583
    3334 -0.553387 -0.837555
    3335 -1.042873 -0.086489
    3336 -0.709422 0.719358
    3337 0.212665 0.977212
    3338 0.951870 0.400403
    3339 0.927689 -0.446508
    3340 0.156557 -0.987694
    3341 -0.749415 -0.681303
    3342 -1.036529 0.135725
    3343 -0.504733 0.866376
    3344 0.454223 0.892863
    3345 1.027321 0.185005
    3346 0.787390 -0.641400
    3347 -0.099630 -0.995029
    3348 -0.900746 -0.491986
    3349 -0.973507 0.353280
    3350 -0.268387 0.963535
    3351 0.667070 0.755828
    3352 1.046414 -0.036839
    3353 0.600581 -0.806235
    3354 -0.349318 -0.937663
    3355 -1.000555 -0.282261
    3356 -0.856079 0.557501
    3357 -0.014706 0.999892
    3358 0.839356 0.579555
    3359 1.008492 -0.257438
    3360 0.376747 -0.927218
    3361 -0.576625 -0.822566
    3362 -1.044956 -0.062290
    3363 -0.689031 0.737377
    3364 0.239935 0.970931
    3365 0.962759 0.377512
    3366 0.914877 -0.468803
    3367 0.128850 -0.991676
    3368 -0.768219 -0.662041
    3369 -1.032392 0.159790
    3370 -0.480292 0.879613
    3371 0.479044 0.880268
    3372 1.032165 0.161008
    3373 0.769158 -0.661054
    3374 -0.127442 -0.991857
    3375 -0.914211 -0.469928
    3376 -0.963294 0.376347
    3377 -0.241313 0.970593
    3378 0.687984 0.738279
    3379 1.045043 -0.061063
    3380 0.577792 -0.821792
    3381 -0.375430 -0.927739
    3382 -1.008126 -0.258638
    3383 -0.840178 0.578499
    3384 0.013287 0.999912
    3385 0.855287 0.558573
    3386 1.000954 -0.281066
    3387 0.350649 -0.937177
    3388 -0.599436 -0.807037
    3389 -1.046361 -0.038067
    3390 -0.668142 0.754949
    3391 0.267019 0.963911
    3392 0.973005 0.354453
    3393 0.901444 -0.490874
    3394 0.101042 -0.994887
    3395 -0.786479 -0.642405
    3396 -1.027583 0.183790
    3397 -0.455490 0.892239
    3398 0.503503 0.867062
    3399 1.036335 0.136947
    3400 0.750382 -0.680336
    3401 -0.155155 -0.987914
    3402 -0.927055 -0.447644
    3403 -0.952437 0.399246
    3404 -0.214051 0.976912
    3405 0.708401 0.720282
    3406 1.042995 -0.085263
    3407 0.554575 -0.836809
    3408 -0.401255 -0.917139
    3409 -1.015034 -0.234908
    3410 -0.823693 0.599194
    3411 0.041270 0.999148
    3412 0.870627 0.537303
    3413 0.992757 -0.304576
    3414 0.324282 -0.946446
    3415 -0.621805 -0.790985
    3416 -1.047087 -0.013829
    3417 -0.646767 0.772057
    3418 0.293896 0.956162
    3419 0.982603 0.331237
    3420 0.887396 -0.512706
    3421 0.073155 -0.997322
    3422 -0.804183 -0.622414
    3423 -1.022103 0.207715
    3424 -0.430343 0.904237
    3425 0.527584 0.853260
    3426 1.039832 0.112831
    3427 0.731071 -0.699228
    3428 -0.182747 -0.983207
    3429 -0.939272 -0.425149
    3430 -0.940942 0.421964
    3431 -0.186624 0.982483
    3432 0.728308 0.701857
    3433 1.040270 -0.109429
    3434 0.530945 -0.851268
    3435 -0.426773 -0.905876
    3436 -1.021277 -0.211080
    3437 -0.806633 0.619570
    3438 0.069221 0.997602
    3439 0.885368 0.515762
    3440 0.983903 -0.327955
    3441 0.297665 -0.955012
    3442 -0.643717 -0.774429
    3443 -1.047135 0.010414
    3444 -0.624920 0.788682
    3445 0.320546 0.947696
    3446 0.991549 0.307878
    3447 0.872740 -0.534284
    3448 0.045211 -0.998978
    3449 -0.821324 -0.602084
    3450 -1.015954 0.231556
    3451 -0.404869 0.915592
    3452 0.551270 0.838880
    3453 1.042652 0.088670
    3454 0.711237 -0.717712
    3455 -0.210197 -0.977742
    3456 -0.950856 -0.402458
    3457 -0.928814 0.444487
    3458 -0.159051 0.987297
    3459 0.747693 0.683022
    3460 1.036869 -0.133552
    3461 0.506919 -0.865153
    3462 -0.451968 -0.893968
    3463 -1.026852 -0.187165
    3464 -0.789007 0.639610
    3465 0.097117 0.995277
    3466 0.899501 0.493964
    3467 0.974396 -0.351191
    3468 0.270819 -0.962863
    3469 -0.665160 -0.757388
    3470 -1.046504 0.034653
    3471 -0.602614 0.804806
    3472 0.346950 0.938525
    3473 0.999839 0.284386
    3474 0.857484 -0.555593
    3475 0.017231 -0.999852
    3476 -0.837890 -0.581433
    3477 -1.009139 0.255301
    3478 -0.379086 0.926286
    3479 0.574546 0.823941
    3480 1.044796 0.064474
    3481 0.690891 -0.735770
    3482 -0.237483 -0.971528
    3483 -0.961803 -0.379584
    3484 -0.916058 0.466801
    3485 -0.131353 0.991348
    3486 0.766546 0.663794
    3487 1.032793 -0.157622
    3488 0.482512 -0.878444
    3489 -0.476820 -0.881430
    3490 -1.031756 -0.163175
    3491 -0.770825 0.659297
    3492 0.124938 0.992175
    3493 0.913022 0.471926
    3494 0.964241 -0.374273
    3495 0.243763 -0.969986
    3496 -0.686118 -0.739880
    3497 -1.045195 0.058879
    3498 -0.579865 0.820411
    3499 0.373087 0.928662
    3500 1.007470 0.260773
    3501 0.841636 -0.576617
    3502 -0.010762 -0.999942
    3503 -0.853875 -0.560477
    3504 -1.001661 0.278940
    3505 -0.353014 0.936307
    3506 0.597396 0.808459
    3507 1.046262 0.040253
    3508 0.670046 -0.753383
    3509 -0.264584 -0.964574
    3510 -0.972107 -0.356539
    3511 -0.902680 0.488893
    3512 -0.103554 0.994629
    3513 0.784855 0.644191
    3514 1.028044 -0.181628
    3515 0.457741 -0.891126
    3516 -0.501312 -0.868277
    3517 -1.035987 -0.139119
    3518 -0.752097 0.678613
    3519 0.152661 0.988302
    3520 0.925922 0.449662
    3521 0.953443 -0.397188
    3522 0.216517 -0.976372
    3523 -0.706580 -0.721923
    3524 -1.043208 0.083081
    3525 -0.556686 0.835477
    3526 0.398938 0.918122
    3527 1.014439 0.237052
    3528 0.825203 -0.597340
    3529 -0.038747 -0.999249
    3530 -0.869268 -0.539233
    3531 -0.993523 0.302460
    3532 -0.326670 0.945638
    3533 0.619806 0.792453
    3534 1.047049 0.016016
    3535 0.648714 -0.770534
    3536 -0.291481 -0.956890
    3537 -0.981764 -0.333337
    3538 -0.888688 0.510747
    3539 -0.075673 0.997134
    3540 0.802610 0.624231
    3541 1.022625 -0.205561
    3542 0.432625 -0.903182
    3543 -0.525428 -0.854528
    3544 -1.039544 -0.115008
    3545 -0.732834 0.697541
    3546 0.180264 0.983663
    3547 0.938196 0.427186
    3548 0.942005 -0.419923
    3549 0.189104 -0.982011
    3550 -0.726534 -0.703536
    3551 -1.040544 0.107251
    3552 -0.533093 0.849988
    3553 0.424485 0.906919
    3554 1.020741 0.213232
    3555 0.808195 -0.617746
    3556 -0.066702 -0.997774
    3557 -0.884063 -0.517715
    3558 -0.984728 0.325852
    3559 -0.300075 0.954269
    3560 0.641760 0.775943
    3561 1.047158 -0.008227
    3562 0.626909 -0.787203
    3563 -0.318153 -0.948488
    3564 -0.990769 -0.309990
    3565 -0.874087 0.532349
    3566 -0.047733 0.998860
    3567 0.819801 0.603931
    3568 1.016536 -0.229410
    3569 0.407180 -0.914594
    3570 -0.549150 -0.840200
    3571 -1.042426 -0.090851
    3572 -0.713047 0.716062
    3573 0.207727 0.978266
    3574 0.949838 0.404513
    3575 0.929934 -0.442464
    3576 0.161543 -0.986894
    3577 -0.745966 -0.684737
    3578 -1.037203 0.131378
    3579 -0.509102 0.863924
    3580 0.449709 0.895068
    3581 1.026376 0.189325
    3582 0.790620 -0.637817
    3583 -0.094604 -0.995518
    3584 -0.898252 -0.495940
    3585 -0.975280 0.349102
    3586 -0.273249 0.962184
    3587 0.663245 0.758944
    3588 1.046589 -0.032467
    3589 0.604645 -0.803373
    3590 -0.344579 -0.939380
    3591 -0.999118 -0.286510
    3592 -0.858885 0.553683
    3593 -0.019755 0.999805
    3594 0.836420 0.583309
    3595 1.009781 -0.253164
    3596 0.381424 -0.925349
    3597 -0.572464 -0.825310
    3598 -1.044630 -0.066657
    3599 -0.692747 0.734159
